"maille";"LAT";"LON";"ALT"
6038;45.9933;0.01351;98
6039;45.9954;0.11673;116
6040;45.9974;0.21995;109
6041;45.9993;0.32319;150
6042;46.0011;0.42643;169
6043;46.0028;0.52968;184
6044;46.0044;0.63293;192
6045;46.0059;0.73619;210
6046;46.0073;0.83946;255
6047;46.0087;0.94273;336
6048;46.0099;1.046;346
6049;46.011;1.14928;311
6050;46.0121;1.25256;381
6051;46.013;1.35585;481
6052;46.0139;1.45914;511
6053;46.0146;1.56244;483
6054;46.0153;1.66573;455
6055;46.0158;1.76903;489
6056;46.0163;1.87233;518
6057;46.0167;1.97563;550
6058;46.017;2.07894;509
6059;46.0172;2.18224;534
6060;46.0173;2.28555;540
6061;46.0173;2.38885;595
6062;46.0172;2.49216;585
6063;46.017;2.59546;630
6064;46.0167;2.69877;690
6065;46.0163;2.80207;647
6066;46.0158;2.90537;600
6067;46.0153;3.00867;589
6068;46.0146;3.11196;439
6069;46.0139;3.21526;362
6070;46.013;3.31855;341
6071;46.0121;3.42184;313
6072;46.011;3.52512;441
6073;46.0099;3.6284;629
6074;46.0087;3.73167;727
6075;46.0073;3.83494;921
6076;46.0059;3.93821;530
6077;46.0044;4.04147;331
6078;46.0028;4.14472;359
6079;46.0011;4.24797;431
6080;45.9993;4.35121;528
6081;45.9974;4.45444;598
6082;45.9954;4.55767;529
6083;45.9933;4.66089;282
6084;45.9912;4.7641;209
6085;45.9889;4.8673;276
6086;45.9865;4.9705;286
6087;45.9841;5.07368;282
6088;45.9815;5.17686;297
6089;45.9789;5.28002;254
6090;45.9761;5.38318;409
6091;45.9733;5.48632;696
6092;45.9704;5.58946;890
6093;45.9673;5.69258;761
6094;45.9642;5.79569;712
6095;45.961;5.89879;544
6096;45.9577;6.00188;574
6097;45.9543;6.10495;597
6098;45.9508;6.20801;893
6099;45.9472;6.31106;1408
6100;45.9435;6.4141;1226
6101;45.9397;6.51712;1751
6102;45.9359;6.62012;1020
6103;45.9319;6.72311;1178
6104;45.9278;6.82609;1602
6105;45.9237;6.92905;2279
6106;45.9194;7.032;2872
6107;45.9151;7.13492;2300
6108;45.9107;7.23784;2590
6109;45.9061;7.34073;2748
6110;45.9015;7.44361;2559
6111;45.8858;-1.32267;2
6112;45.8891;-1.21972;5
6113;45.8923;-1.11676;1
6114;45.8954;-1.01378;6
6115;45.8984;-0.91079;10
6116;45.9014;-0.80779;11
6117;45.9042;-0.70478;23
6118;45.9069;-0.60176;51
6119;45.9096;-0.49873;41
6120;45.9121;-0.39569;49
6121;45.9146;-0.29264;70
6122;45.917;-0.18959;95
6123;45.9192;-0.08652;97
6124;45.9214;0.01656;89
6125;45.9235;0.11964;89
6126;45.9254;0.22273;94
6127;45.9273;0.32583;120
6128;45.9291;0.42894;157
6129;45.9308;0.53205;190
6130;45.9324;0.63517;197
6131;45.934;0.73829;216
6132;45.9354;0.84142;255
6133;45.9367;0.94456;269
6134;45.9379;1.0477;280
6135;45.9391;1.15084;322
6136;45.9401;1.25399;399
6137;45.941;1.35714;390
6138;45.9419;1.46029;369
6139;45.9426;1.56345;390
6140;45.9433;1.66661;476
6141;45.9439;1.76978;519
6142;45.9443;1.87294;602
6143;45.9447;1.97611;559
6144;45.945;2.07928;600
6145;45.9452;2.18245;545
6146;45.9453;2.28562;596
6147;45.9453;2.38878;647
6148;45.9452;2.49195;684
6149;45.945;2.59512;687
6150;45.9447;2.69829;635
6151;45.9443;2.80146;647
6152;45.9439;2.90462;740
6153;45.9433;3.00779;682
6154;45.9426;3.11095;385
6155;45.9419;3.21411;323
6156;45.941;3.31726;313
6157;45.9401;3.42041;300
6158;45.9391;3.52356;437
6159;45.9379;3.6267;800
6160;45.9367;3.72984;931
6161;45.9354;3.83298;784
6162;45.934;3.93611;649
6163;45.9324;4.03923;438
6164;45.9308;4.14235;458
6165;45.9291;4.24546;490
6166;45.9273;4.34857;656
6167;45.9254;4.45167;532
6168;45.9235;4.55476;365
6169;45.9214;4.65784;316
6170;45.9192;4.76092;186
6171;45.917;4.86399;264
6172;45.9146;4.96704;288
6173;45.9121;5.07009;283
6174;45.9096;5.17313;260
6175;45.9069;5.27616;235
6176;45.9042;5.37918;398
6177;45.9014;5.48219;657
6178;45.8984;5.58519;891
6179;45.8954;5.68818;524
6180;45.8923;5.79116;691
6181;45.8891;5.89412;559
6182;45.8858;5.99707;472
6183;45.8824;6.10001;555
6184;45.8789;6.20294;718
6185;45.8753;6.30585;1026
6186;45.8716;6.40875;1420
6187;45.8679;6.51164;1596
6188;45.864;6.61451;1354
6189;45.86;6.71737;1450
6190;45.856;6.82021;2653
6191;45.8518;6.92304;2993
6192;45.8476;7.02585;2381
6193;45.8433;7.12864;2367
6194;45.8388;7.23142;2034
6195;45.8172;-1.21507;6
6196;45.8204;-1.11224;5
6197;45.8235;-1.00939;2
6198;45.8265;-0.90654;21
6199;45.8295;-0.80368;28
6200;45.8323;-0.7008;26
6201;45.835;-0.59791;40
6202;45.8377;-0.49502;53
6203;45.8402;-0.39211;26
6204;45.8427;-0.2892;41
6205;45.845;-0.18628;92
6206;45.8473;-0.08334;105
6207;45.8494;0.0196;74
6208;45.8515;0.12255;87
6209;45.8535;0.2255;94
6210;45.8554;0.32847;107
6211;45.8572;0.43144;141
6212;45.8589;0.53442;182
6213;45.8605;0.6374;210
6214;45.862;0.74039;199
6215;45.8634;0.84338;224
6216;45.8647;0.94638;246
6217;45.866;1.04939;272
6218;45.8671;1.15239;341
6219;45.8681;1.25541;327
6220;45.8691;1.35842;308
6221;45.8699;1.46144;343
6222;45.8707;1.56447;426
6223;45.8713;1.66749;477
6224;45.8719;1.77052;533
6225;45.8724;1.87355;672
6226;45.8727;1.97658;651
6227;45.873;2.07961;661
6228;45.8732;2.18265;621
6229;45.8733;2.28568;643
6230;45.8733;2.38872;725
6231;45.8732;2.49175;724
6232;45.873;2.59478;681
6233;45.8727;2.69782;643
6234;45.8724;2.80085;706
6235;45.8719;2.90388;831
6236;45.8713;3.00691;726
6237;45.8707;3.10993;374
6238;45.8699;3.21296;316
6239;45.8691;3.31598;316
6240;45.8681;3.41899;350
6241;45.8671;3.52201;410
6242;45.866;3.62501;663
6243;45.8647;3.72802;787
6244;45.8634;3.83102;706
6245;45.862;3.93401;582
6246;45.8605;4.037;416
6247;45.8589;4.13999;391
6248;45.8572;4.24296;523
6249;45.8554;4.34593;713
6250;45.8535;4.4489;588
6251;45.8515;4.55185;383
6252;45.8494;4.6548;288
6253;45.8473;4.75774;325
6254;45.845;4.86067;264
6255;45.8427;4.9636;255
6256;45.8402;5.06651;215
6257;45.8377;5.16942;210
6258;45.835;5.27232;214
6259;45.8323;5.3752;283
6260;45.8295;5.47808;591
6261;45.8265;5.58094;735
6262;45.8235;5.68379;332
6263;45.8204;5.78664;267
6264;45.8172;5.88947;557
6265;45.8139;5.99228;457
6266;45.8105;6.09509;944
6267;45.807;6.19788;684
6268;45.8034;6.30066;1172
6269;45.7998;6.40343;1347
6270;45.796;6.50618;1280
6271;45.7921;6.60892;1656
6272;45.7882;6.71164;1932
6273;45.7841;6.81435;2775
6274;45.7453;-1.21042;13
6275;45.7485;-1.10773;8
6276;45.7516;-1.00502;4
6277;45.7546;-0.9023;26
6278;45.7575;-0.79957;31
6279;45.7604;-0.69683;50
6280;45.7631;-0.59408;44
6281;45.7657;-0.49131;73
6282;45.7683;-0.38854;40
6283;45.7707;-0.28576;20
6284;45.7731;-0.18297;53
6285;45.7753;-0.08018;127
6286;45.7775;0.02263;92
6287;45.7796;0.12544;74
6288;45.7815;0.22827;114
6289;45.7834;0.3311;98
6290;45.7852;0.43393;133
6291;45.7869;0.53677;236
6292;45.7885;0.63962;260
6293;45.79;0.74248;259
6294;45.7914;0.84534;261
6295;45.7928;0.9482;288
6296;45.794;1.05107;332
6297;45.7951;1.15395;264
6298;45.7962;1.25682;291
6299;45.7971;1.35971;359
6300;45.7979;1.46259;385
6301;45.7987;1.56548;365
6302;45.7994;1.66837;433
6303;45.7999;1.77126;526
6304;45.8004;1.87416;680
6305;45.8008;1.97705;746
6306;45.8011;2.07995;783
6307;45.8012;2.18285;739
6308;45.8013;2.28575;732
6309;45.8013;2.38865;761
6310;45.8012;2.49155;754
6311;45.8011;2.59445;715
6312;45.8008;2.69735;804
6313;45.8004;2.80024;806
6314;45.7999;2.90314;863
6315;45.7994;3.00603;840
6316;45.7987;3.10892;381
6317;45.7979;3.21181;338
6318;45.7971;3.31469;334
6319;45.7962;3.41758;366
6320;45.7951;3.52045;364
6321;45.794;3.62333;654
6322;45.7928;3.7262;961
6323;45.7914;3.82906;770
6324;45.79;3.93192;603
6325;45.7885;4.03478;406
6326;45.7869;4.13763;354
6327;45.7852;4.24047;392
6328;45.7834;4.3433;570
6329;45.7815;4.44613;646
6330;45.7796;4.54895;444
6331;45.7775;4.65177;443
6332;45.7753;4.75458;269
6333;45.7731;4.85737;197
6334;45.7707;4.96016;192
6335;45.7683;5.06294;213
6336;45.7657;5.16571;216
6337;45.7631;5.26848;281
6338;45.7604;5.37123;309
6339;45.7575;5.47397;288
6340;45.7546;5.5767;572
6341;45.7516;5.67942;299
6342;45.7485;5.78212;406
6343;45.7453;5.88482;394
6344;45.742;5.9875;608
6345;45.7386;6.09018;905
6346;45.7351;6.19283;1193
6347;45.7316;6.29548;925
6348;45.7279;6.39811;796
6349;45.7241;6.50073;1274
6350;45.7203;6.60333;1477
6351;45.7163;6.70592;2102
6352;45.7123;6.8085;2453
6353;45.7081;6.91106;2157
6354;45.6734;-1.20579;3
6355;45.6766;-1.10323;14
6356;45.6797;-1.00065;13
6357;45.6827;-0.89807;13
6358;45.6856;-0.79547;35
6359;45.6884;-0.69286;43
6360;45.6912;-0.59025;17
6361;45.6938;-0.48762;27
6362;45.6963;-0.38498;34
6363;45.6988;-0.28234;25
6364;45.7011;-0.17968;31
6365;45.7034;-0.07702;67
6366;45.7056;0.02566;89
6367;45.7076;0.12833;60
6368;45.7096;0.23102;106
6369;45.7115;0.33372;113
6370;45.7133;0.43642;148
6371;45.715;0.53913;245
6372;45.7166;0.64184;237
6373;45.7181;0.74456;289
6374;45.7195;0.84729;326
6375;45.7208;0.95002;325
6376;45.722;1.05275;344
6377;45.7231;1.15549;312
6378;45.7242;1.25824;337
6379;45.7251;1.36098;309
6380;45.726;1.46373;384
6381;45.7267;1.56649;410
6382;45.7274;1.66924;468
6383;45.7279;1.772;548
6384;45.7284;1.87476;616
6385;45.7288;1.97753;754
6386;45.7291;2.08029;849
6387;45.7293;2.18305;802
6388;45.7294;2.28582;826
6389;45.7294;2.38858;790
6390;45.7293;2.49135;746
6391;45.7291;2.59411;778
6392;45.7288;2.69687;930
6393;45.7284;2.79964;834
6394;45.7279;2.9024;908
6395;45.7274;3.00516;893
6396;45.7267;3.10791;503
6397;45.726;3.21067;385
6398;45.7251;3.31342;412
6399;45.7242;3.41616;483
6400;45.7231;3.51891;460
6401;45.722;3.62165;551
6402;45.7208;3.72438;968
6403;45.7195;3.82711;1107
6404;45.7181;3.92984;741
6405;45.7166;4.03256;455
6406;45.715;4.13527;355
6407;45.7133;4.23798;347
6408;45.7115;4.34068;505
6409;45.7096;4.44338;565
6410;45.7076;4.54606;673
6411;45.7056;4.64874;452
6412;45.7034;4.75142;270
6413;45.7011;4.85408;189
6414;45.6988;4.95674;215
6415;45.6963;5.05938;248
6416;45.6938;5.16202;235
6417;45.6912;5.26465;318
6418;45.6884;5.36726;271
6419;45.6856;5.46987;238
6420;45.6827;5.57247;265
6421;45.6797;5.67505;356
6422;45.6766;5.77763;510
6423;45.6734;5.88019;375
6424;45.6701;5.98274;1061
6425;45.6667;6.08528;1120
6426;45.6632;6.1878;1223
6427;45.6597;6.29031;1030
6428;45.656;6.39281;639
6429;45.6522;6.4953;1624
6430;45.6484;6.59777;1924
6431;45.6445;6.70022;2170
6432;45.6404;6.80266;1504
6433;45.6363;6.90509;2137
6434;45.632;7.0075;2631
6435;45.6047;-1.09874;1
6436;45.6078;-0.9963;10
6437;45.6108;-0.89385;22
6438;45.6137;-0.79138;26
6439;45.6165;-0.68891;41
6440;45.6192;-0.58643;38
6441;45.6219;-0.48393;37
6442;45.6244;-0.38143;29
6443;45.6268;-0.27892;41
6444;45.6292;-0.1764;56
6445;45.6315;-0.07387;46
6446;45.6336;0.02867;57
6447;45.6357;0.13122;66
6448;45.6377;0.23377;108
6449;45.6395;0.33633;122
6450;45.6413;0.4389;132
6451;45.643;0.54147;187
6452;45.6446;0.64405;239
6453;45.6461;0.74664;292
6454;45.6475;0.84923;383
6455;45.6488;0.95183;378
6456;45.6501;1.05443;427
6457;45.6512;1.15703;383
6458;45.6522;1.25964;357
6459;45.6532;1.36226;357
6460;45.654;1.46487;389
6461;45.6548;1.56749;471
6462;45.6554;1.67012;519
6463;45.656;1.77274;624
6464;45.6565;1.87537;685
6465;45.6568;1.97799;783
6466;45.6571;2.08062;864
6467;45.6573;2.18325;753
6468;45.6574;2.28588;755
6469;45.6574;2.38852;796
6470;45.6573;2.49115;731
6471;45.6571;2.59378;817
6472;45.6568;2.69641;936
6473;45.6565;2.79903;1069
6474;45.656;2.90166;1062
6475;45.6554;3.00428;877
6476;45.6548;3.10691;554
6477;45.654;3.20953;437
6478;45.6532;3.31214;606
6479;45.6522;3.41476;601
6480;45.6512;3.51736;632
6481;45.6501;3.61997;676
6482;45.6488;3.72257;770
6483;45.6475;3.82517;1323
6484;45.6461;3.92776;1010
6485;45.6446;4.03035;523
6486;45.643;4.13293;365
6487;45.6413;4.2355;352
6488;45.6395;4.33807;503
6489;45.6377;4.44063;603
6490;45.6357;4.54318;713
6491;45.6336;4.64573;489
6492;45.6315;4.74827;262
6493;45.6292;4.8508;216
6494;45.6268;4.95332;260
6495;45.6244;5.05583;304
6496;45.6219;5.15833;271
6497;45.6192;5.26083;253
6498;45.6165;5.36331;350
6499;45.6137;5.46579;366
6500;45.6108;5.56825;262
6501;45.6078;5.6707;377
6502;45.6047;5.77314;667
6503;45.6015;5.87557;397
6504;45.5982;5.97799;727
6505;45.5948;6.08039;1137
6506;45.5914;6.18278;873
6507;45.5878;6.28516;564
6508;45.5841;6.38753;1476
6509;45.5804;6.48988;1312
6510;45.5765;6.59221;1813
6511;45.5726;6.69454;1282
6512;45.5686;6.79685;1844
6513;45.5644;6.89914;2066
6514;45.5602;7.00142;2638
6515;45.5328;-1.09426;4
6516;45.5359;-0.99196;12
6517;45.5389;-0.88964;16
6518;45.5418;-0.78731;39
6519;45.5446;-0.68497;34
6520;45.5473;-0.58262;35
6521;45.5499;-0.48026;51
6522;45.5525;-0.37789;52
6523;45.5549;-0.27551;53
6524;45.5573;-0.17312;85
6525;45.5595;-0.07072;85
6526;45.5617;0.03168;86
6527;45.5637;0.13409;111
6528;45.5657;0.23651;149
6529;45.5676;0.33894;171
6530;45.5694;0.44137;149
6531;45.571;0.54382;163
6532;45.5727;0.64626;227
6533;45.5741;0.74871;267
6534;45.5756;0.85117;324
6535;45.5769;0.95363;351
6536;45.5781;1.0561;385
6537;45.5792;1.15857;355
6538;45.5803;1.26105;410
6539;45.5812;1.36353;418
6540;45.582;1.46601;428
6541;45.5828;1.5685;464
6542;45.5834;1.67099;500
6543;45.584;1.77348;531
6544;45.5845;1.87597;693
6545;45.5848;1.97846;801
6546;45.5851;2.08096;877
6547;45.5853;2.18345;778
6548;45.5854;2.28595;691
6549;45.5854;2.38845;755
6550;45.5853;2.49095;726
6551;45.5851;2.59344;811
6552;45.5848;2.69594;997
6553;45.5845;2.79843;1270
6554;45.584;2.90092;1108
6555;45.5834;3.00341;822
6556;45.5828;3.1059;599
6557;45.582;3.20839;468
6558;45.5812;3.31087;490
6559;45.5803;3.41335;580
6560;45.5792;3.51583;846
6561;45.5781;3.6183;936
6562;45.5769;3.72077;668
6563;45.5756;3.82323;1129
6564;45.5741;3.92569;1166
6565;45.5727;4.02814;675
6566;45.571;4.13058;394
6567;45.5694;4.23303;366
6568;45.5676;4.33546;480
6569;45.5657;4.43789;717
6570;45.5637;4.54031;641
6571;45.5617;4.64272;352
6572;45.5595;4.74512;321
6573;45.5573;4.84752;255
6574;45.5549;4.94991;247
6575;45.5525;5.05229;335
6576;45.5499;5.15466;432
6577;45.5473;5.25702;430
6578;45.5446;5.35937;418
6579;45.5418;5.46171;444
6580;45.5389;5.56404;407
6581;45.5359;5.66636;308
6582;45.5328;5.76866;519
6583;45.5296;5.87096;707
6584;45.5263;5.97324;443
6585;45.5229;6.07552;592
6586;45.5195;6.17777;518
6587;45.5159;6.28002;755
6588;45.5123;6.38225;1704
6589;45.5085;6.48447;1007
6590;45.5047;6.58668;1377
6591;45.5007;6.68887;2051
6592;45.4967;6.79104;2372
6593;45.4926;6.8932;2403
6594;45.4884;6.99535;2668
6595;45.484;7.09748;2754
6596;45.4577;-1.19196;3
6597;45.4609;-1.0898;7
6598;45.464;-0.98763;1
6599;45.467;-0.88544;1
6600;45.4699;-0.78324;25
6601;45.4727;-0.68104;39
6602;45.4754;-0.57882;39
6603;45.478;-0.47659;41
6604;45.4805;-0.37435;52
6605;45.483;-0.27211;70
6606;45.4853;-0.16985;69
6607;45.4876;-0.06759;80
6608;45.4897;0.03468;116
6609;45.4918;0.13696;144
6610;45.4938;0.23925;145
6611;45.4956;0.34154;142
6612;45.4974;0.44384;154
6613;45.4991;0.54615;174
6614;45.5007;0.64846;208
6615;45.5022;0.75078;229
6616;45.5036;0.85311;280
6617;45.5049;0.95544;288
6618;45.5061;1.05777;311
6619;45.5073;1.16011;368
6620;45.5083;1.26245;377
6621;45.5092;1.3648;364
6622;45.5101;1.46715;403
6623;45.5108;1.5695;418
6624;45.5115;1.67185;412
6625;45.512;1.77421;512
6626;45.5125;1.87657;737
6627;45.5129;1.97893;816
6628;45.5132;2.08129;769
6629;45.5133;2.18366;674
6630;45.5134;2.28602;662
6631;45.5134;2.38838;689
6632;45.5133;2.49074;701
6633;45.5132;2.59311;811
6634;45.5129;2.69547;997
6635;45.5125;2.79783;1353
6636;45.512;2.90019;1204
6637;45.5115;3.00255;910
6638;45.5108;3.1049;782
6639;45.5101;3.20725;492
6640;45.5092;3.3096;422
6641;45.5083;3.41195;691
6642;45.5073;3.51429;945
6643;45.5061;3.61663;1038
6644;45.5049;3.71896;662
6645;45.5036;3.82129;954
6646;45.5022;3.92362;1083
6647;45.5007;4.02594;875
6648;45.4991;4.12825;514
6649;45.4974;4.23056;418
6650;45.4956;4.33286;513
6651;45.4938;4.43515;590
6652;45.4918;4.53744;444
6653;45.4897;4.63972;505
6654;45.4876;4.74199;386
6655;45.4853;4.84425;285
6656;45.483;4.94651;308
6657;45.4805;5.04875;354
6658;45.478;5.15099;451
6659;45.4754;5.25322;536
6660;45.4727;5.35544;560
6661;45.4699;5.45764;551
6662;45.467;5.55984;578
6663;45.464;5.66203;567
6664;45.4609;5.7642;610
6665;45.4577;5.86636;1107
6666;45.4544;5.96852;735
6667;45.451;6.07065;467
6668;45.4476;6.17278;1141
6669;45.444;6.27489;1054
6670;45.4404;6.37699;1993
6671;45.4366;6.47908;1538
6672;45.4328;6.58115;1400
6673;45.4289;6.68321;1599
6674;45.4249;6.78525;2492
6675;45.4207;6.88728;2711
6676;45.4165;6.9893;2526
6677;45.4122;7.09129;2725
6678;45.4078;7.19327;2467
6679;45.3858;-1.18738;4
6680;45.389;-1.08535;9
6681;45.3921;-0.98331;3
6682;45.3951;-0.88125;5
6683;45.398;-0.77919;3
6684;45.4008;-0.67712;32
6685;45.4035;-0.57503;59
6686;45.4061;-0.47293;61
6687;45.4086;-0.37083;63
6688;45.4111;-0.26872;79
6689;45.4134;-0.16659;108
6690;45.4156;-0.06446;101
6691;45.4178;0.03767;124
6692;45.4199;0.13982;128
6693;45.4218;0.24197;123
6694;45.4237;0.34414;117
6695;45.4255;0.4463;159
6696;45.4271;0.54848;183
6697;45.4287;0.65066;180
6698;45.4302;0.75284;178
6699;45.4316;0.85504;217
6700;45.433;0.95723;245
6701;45.4342;1.05943;300
6702;45.4353;1.16164;322
6703;45.4363;1.26385;331
6704;45.4373;1.36606;344
6705;45.4381;1.46828;404
6706;45.4389;1.5705;372
6707;45.4395;1.67272;400
6708;45.4401;1.77494;497
6709;45.4405;1.87717;633
6710;45.4409;1.9794;696
6711;45.4412;2.08162;626
6712;45.4414;2.18385;635
6713;45.4415;2.28608;642
6714;45.4415;2.38831;610
6715;45.4414;2.49055;629
6716;45.4412;2.59277;753
6717;45.4409;2.695;952
6718;45.4405;2.79723;1091
6719;45.4401;2.89946;1174
6720;45.4395;3.00168;1091
6721;45.4389;3.1039;859
6722;45.4381;3.20612;527
6723;45.4373;3.30834;454
6724;45.4363;3.41055;667
6725;45.4353;3.51276;982
6726;45.4342;3.61497;968
6727;45.433;3.71717;654
6728;45.4316;3.81936;934
6729;45.4302;3.92155;949
6730;45.4287;4.02374;951
6731;45.4271;4.12592;683
6732;45.4255;4.2281;606
6733;45.4237;4.33026;574
6734;45.4218;4.43242;692
6735;45.4199;4.53458;771
6736;45.4178;4.63673;774
6737;45.4156;4.73886;255
6738;45.4134;4.84099;249
6739;45.4111;4.94312;359
6740;45.4086;5.04523;412
6741;45.4061;5.14734;421
6742;45.4035;5.24943;422
6743;45.4008;5.35151;485
6744;45.398;5.45359;520
6745;45.3951;5.55565;520
6746;45.3921;5.65771;585
6747;45.389;5.75975;863
6748;45.3858;5.86178;1284
6749;45.3825;5.9638;585
6750;45.3792;6.06581;867
6751;45.3757;6.1678;1806
6752;45.3722;6.26978;1082
6753;45.3685;6.37175;1761
6754;45.3648;6.4737;1874
6755;45.3609;6.57564;2134
6756;45.357;6.67757;2242
6757;45.353;6.77948;2667
6758;45.3489;6.88138;2669
6759;45.3447;6.98326;2519
6760;45.3404;7.08512;2693
6761;45.336;7.18697;2343
6762;45.3139;-1.18281;6
6763;45.3171;-1.08091;12
6764;45.3202;-0.979;9
6765;45.3231;-0.87708;13
6766;45.326;-0.77515;6
6767;45.3288;-0.6732;7
6768;45.3316;-0.57125;60
6769;45.3342;-0.46929;71
6770;45.3367;-0.36732;74
6771;45.3391;-0.26533;90
6772;45.3415;-0.16334;117
6773;45.3437;-0.06135;130
6774;45.3459;0.04066;111
6775;45.3479;0.14267;104
6776;45.3499;0.2447;102
6777;45.3517;0.34672;122
6778;45.3535;0.44876;164
6779;45.3552;0.5508;149
6780;45.3568;0.65285;148
6781;45.3583;0.7549;165
6782;45.3597;0.85696;197
6783;45.361;0.95903;183
6784;45.3622;1.06109;249
6785;45.3633;1.16317;296
6786;45.3644;1.26524;332
6787;45.3653;1.36732;378
6788;45.3661;1.46941;344
6789;45.3669;1.57149;385
6790;45.3675;1.67358;451
6791;45.3681;1.77567;418
6792;45.3686;1.87777;525
6793;45.3689;1.97986;596
6794;45.3692;2.08196;596
6795;45.3694;2.18405;571
6796;45.3695;2.28615;614
6797;45.3695;2.38825;563
6798;45.3694;2.49035;522
6799;45.3692;2.59244;684
6800;45.3689;2.69454;854
6801;45.3686;2.79663;979
6802;45.3681;2.89873;1217
6803;45.3675;3.00082;1225
6804;45.3669;3.10291;899
6805;45.3661;3.20499;620
6806;45.3653;3.30708;466
6807;45.3644;3.40916;557
6808;45.3633;3.51123;842
6809;45.3622;3.61331;959
6810;45.361;3.71537;844
6811;45.3597;3.81744;961
6812;45.3583;3.9195;880
6813;45.3568;4.02155;892
6814;45.3552;4.1236;688
6815;45.3535;4.22564;628
6816;45.3517;4.32768;791
6817;45.3499;4.4297;993
6818;45.3479;4.53173;1086
6819;45.3459;4.63374;714
6820;45.3437;4.73575;303
6821;45.3415;4.83774;206
6822;45.3391;4.93973;249
6823;45.3367;5.04172;283
6824;45.3342;5.14369;342
6825;45.3316;5.24565;398
6826;45.3288;5.3476;472
6827;45.326;5.44955;487
6828;45.3231;5.55148;253
6829;45.3202;5.6534;705
6830;45.3171;5.75531;1317
6831;45.3139;5.85721;1120
6832;45.3106;5.9591;510
6833;45.3073;6.06097;1374
6834;45.3038;6.16283;2087
6835;45.3003;6.26468;1428
6836;45.2966;6.36652;1162
6837;45.2929;6.46834;2158
6838;45.2891;6.57015;2552
6839;45.2851;6.67194;2679
6840;45.2811;6.77372;2269
6841;45.277;6.87549;2067
6842;45.2728;6.97724;2512
6843;45.2685;7.07897;2826
6844;45.2642;7.18069;2380
6845;45.242;-1.17825;12
6846;45.2452;-1.07648;19
6847;45.2483;-0.9747;21
6848;45.2512;-0.87291;23
6849;45.2541;-0.77111;11
6850;45.2569;-0.6693;2
6851;45.2596;-0.56748;24
6852;45.2622;-0.46565;51
6853;45.2648;-0.36381;85
6854;45.2672;-0.26196;103
6855;45.2695;-0.1601;96
6856;45.2718;-0.05824;102
